ID del caso,Fecha de transacción,Fecha de disputa,Monto de la transacción (USD),Tipo de tarjeta,Tipo de operación,Motivo del chargeback,Categoría del comercio,Estado de la disputa,País del cliente,Caso fallido,Tipología de fraude,Transaction_Amount,Merchant_Name,Chargeback_Status,Recuperación_CBKs,Devoluciones_Comercio,Fallido,ARN de la operación,Estado del informe,Fecha del informe,Fraude evitado (USD),País del Merchant
C-001869,2023-03-10,2023-05-15,0.84,Crédito,Cambio de divisa,Duplicación de cargos,Entretenimiento,Perdida,Estados Unidos,Sí,Uso no autorizado,0.84 €,Comercio_132,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.84 €,ARN00001869,Pendiente,Pendiente,0.0,Alemania
C-001869,2023-03-10,2023-06-04,296.5,Crédito,Operación,Duplicación de cargos,Entretenimiento,Perdida,Estados Unidos,Sí,Uso no autorizado,296.50 €,Comercio_132,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,296.50 €,ARN00001869,Pendiente,Pendiente,0.0,Alemania
C-001870,2023-03-11,2023-06-02,1.37,Crédito,Cambio de divisa,Producto no recibido,Electrónica,Ganada,Canadá,No,Phishing,1.37 €,Comercio_595,CBK GANADO,1.37 €,0.00 €,0.00 €,ARN00001870,Pendiente,Pendiente,0.0,India
C-001870,2023-03-11,2023-06-04,899.9,Crédito,Operación,Producto no recibido,Electrónica,Ganada,Canadá,No,Phishing,899.90 €,Comercio_595,CBK GANADO,899.90 €,0.00 €,0.00 €,ARN00001870,Pendiente,Pendiente,0.0,India
C-001871,2023-03-12,2023-05-21,661.69,Débito,Operación,Transacción no autorizada,Salud y belleza,Ganada,México,Sí,Fraude amistoso,661.69 €,Comercio_1281,DEVOLUCIÓN COMERCIO,0.00 €,661.69 €,0.00 €,ARN00001871,Hecho,2023-03-12,244.98,Estados Unidos
C-001872,2023-03-13,2023-05-15,0.93,Débito,Cambio de divisa,Fraude sospechado,Hogar y jardín,Ganada,México,Sí,Robo de tarjeta,0.93 €,Comercio_547,CBK GANADO,0.93 €,0.00 €,0.00 €,ARN00001872,Pendiente,Pendiente,0.0,Canadá
C-001872,2023-03-13,2023-06-02,666.71,Débito,Operación,Fraude sospechado,Hogar y jardín,Ganada,México,Sí,Robo de tarjeta,666.71 €,Comercio_547,CBK GANADO,666.71 €,0.00 €,0.00 €,ARN00001872,Pendiente,Pendiente,0.0,Canadá
C-001873,2023-03-14,2023-05-20,695.43,Crédito,Operación,Producto defectuoso,Comida y bebidas,Perdida,Estados Unidos,Sí,Phishing,695.43 €,Comercio_195,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,695.43 €,ARN00001873,Hecho,2023-03-14,438.96,Canadá
C-001874,2023-03-15,2023-05-17,0.9,Débito,Cambio de divisa,Reembolso no procesado,Electrónica,Ganada,Canadá,No,Phishing,0.90 €,Comercio_1137,DEVOLUCIÓN COMERCIO,0.00 €,0.90 €,0.00 €,ARN00001874,Pendiente,Pendiente,0.0,México
C-001874,2023-03-15,2023-05-18,123.83,Débito,Operación,Reembolso no procesado,Electrónica,Ganada,Canadá,No,Phishing,123.83 €,Comercio_1137,DEVOLUCIÓN COMERCIO,0.00 €,123.83 €,0.00 €,ARN00001874,Pendiente,Pendiente,0.0,México
C-001875,2023-03-16,2023-05-20,740.61,Débito,Operación,Producto defectuoso,Comida y bebidas,Ganada,Francia,No,Uso no autorizado,740.61 €,Comercio_45,DEVOLUCIÓN COMERCIO,0.00 €,740.61 €,0.00 €,ARN00001875,Pendiente,Pendiente,0.0,Alemania
C-001876,2023-03-17,2023-05-16,864.99,Débito,Operación,Fraude sospechado,Electrónica,Ganada,Estados Unidos,No,Uso no autorizado,864.99 €,Comercio_1812,CBK GANADO,864.99 €,0.00 €,0.00 €,ARN00001876,Hecho,2023-03-17,823.3,Alemania
C-001877,2023-03-18,2023-05-25,344.56,Débito,Operación,Fraude sospechado,Comida y bebidas,Perdida,Canadá,Sí,Fraude amistoso,344.56 €,Comercio_1703,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,344.56 €,ARN00001877,Hecho,2023-03-18,871.2,India
C-001877,2023-03-18,2023-06-10,1.47,Débito,Cambio de divisa,Fraude sospechado,Comida y bebidas,Perdida,Canadá,Sí,Fraude amistoso,1.47 €,Comercio_1703,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.47 €,ARN00001877,Hecho,2023-03-18,871.2,India
C-001878,2023-03-19,2023-05-22,532.5,Crédito,Operación,Producto defectuoso,Comida y bebidas,Perdida,Francia,Sí,Fraude amistoso,532.50 €,Comercio_1157,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,532.50 €,ARN00001878,Pendiente,Pendiente,0.0,Estados Unidos
C-001879,2023-03-20,2023-06-08,416.24,Crédito,Operación,Producto defectuoso,Hogar y jardín,Perdida,Alemania,No,Fraude de identidad,416.24 €,Comercio_1261,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,416.24 €,ARN00001879,Pendiente,Pendiente,0.0,Alemania
C-001880,2023-03-21,2023-06-16,790.46,Débito,Operación,Reembolso no procesado,Entretenimiento,Perdida,Estados Unidos,No,Fraude de identidad,790.46 €,Comercio_105,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,790.46 €,ARN00001880,Hecho,2023-03-21,482.39,México
C-001880,2023-03-21,2023-05-28,0.97,Débito,Cambio de divisa,Reembolso no procesado,Entretenimiento,Perdida,Estados Unidos,No,Fraude de identidad,0.97 €,Comercio_105,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.97 €,ARN00001880,Hecho,2023-03-21,482.39,México
C-001881,2023-03-22,2023-06-01,698.79,Crédito,Operación,Reembolso no procesado,Comida y bebidas,Perdida,Reino Unido,No,Fraude amistoso,698.79 €,Comercio_1345,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,698.79 €,ARN00001881,Hecho,2023-03-22,615.56,Alemania
C-001882,2023-03-23,2023-06-07,167.47,Débito,Operación,Transacción no autorizada,Comida y bebidas,Ganada,Australia,No,Fraude de identidad,167.47 €,Comercio_459,PRE-ARBITRAJE GANADO,167.47 €,0.00 €,0.00 €,ARN00001882,Pendiente,Pendiente,0.0,México
C-001883,2023-03-24,2023-05-27,893.54,Crédito,Operación,Reembolso no procesado,Hogar y jardín,Perdida,Alemania,Sí,Phishing,893.54 €,Comercio_455,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,893.54 €,ARN00001883,Hecho,2023-03-24,741.57,Australia
C-001883,2023-03-24,2023-06-13,1.38,Crédito,Cambio de divisa,Reembolso no procesado,Hogar y jardín,Perdida,Alemania,Sí,Phishing,1.38 €,Comercio_455,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.38 €,ARN00001883,Hecho,2023-03-24,741.57,Australia
C-001884,2023-03-25,2023-06-02,433.52,Débito,Operación,Fraude sospechado,Entretenimiento,Ganada,Canadá,Sí,Fraude de identidad,433.52 €,Comercio_247,CBK GANADO,433.52 €,0.00 €,0.00 €,ARN00001884,Hecho,2023-03-25,370.24,Alemania
C-001884,2023-03-25,2023-06-19,1.06,Débito,Cambio de divisa,Fraude sospechado,Entretenimiento,Ganada,Canadá,Sí,Fraude de identidad,1.06 €,Comercio_247,CBK GANADO,1.06 €,0.00 €,0.00 €,ARN00001884,Hecho,2023-03-25,370.24,Alemania
C-001885,2023-03-26,2023-06-22,123.91,Débito,Operación,Producto no recibido,Entretenimiento,Ganada,Reino Unido,No,Robo de tarjeta,123.91 €,Comercio_1475,PRE-ARBITRAJE GANADO,123.91 €,0.00 €,0.00 €,ARN00001885,Pendiente,Pendiente,0.0,Canadá
C-001886,2023-03-27,2023-06-12,697.51,Crédito,Operación,Producto defectuoso,Entretenimiento,Ganada,Estados Unidos,No,Fraude de identidad,697.51 €,Comercio_1718,CBK GANADO,697.51 €,0.00 €,0.00 €,ARN00001886,Pendiente,Pendiente,0.0,Australia
C-001887,2023-03-28,2023-06-17,149.48,Débito,Operación,Reembolso no procesado,Entretenimiento,Ganada,Reino Unido,Sí,Fraude de identidad,149.48 €,Comercio_1279,CBK GANADO,149.48 €,0.00 €,0.00 €,ARN00001887,Pendiente,Pendiente,0.0,México
C-001887,2023-03-28,2023-05-31,1.08,Débito,Cambio de divisa,Reembolso no procesado,Entretenimiento,Ganada,Reino Unido,Sí,Fraude de identidad,1.08 €,Comercio_1279,CBK GANADO,1.08 €,0.00 €,0.00 €,ARN00001887,Pendiente,Pendiente,0.0,México
C-001888,2023-03-29,2023-06-04,1.47,Crédito,Cambio de divisa,Fraude sospechado,Hogar y jardín,Ganada,Estados Unidos,No,Fraude de identidad,1.47 €,Comercio_1974,PRE-ARBITRAJE GANADO,1.47 €,0.00 €,0.00 €,ARN00001888,Pendiente,Pendiente,0.0,Canadá
C-001888,2023-03-29,2023-06-19,314.8,Crédito,Operación,Fraude sospechado,Hogar y jardín,Ganada,Estados Unidos,No,Fraude de identidad,314.80 €,Comercio_1974,PRE-ARBITRAJE GANADO,314.80 €,0.00 €,0.00 €,ARN00001888,Pendiente,Pendiente,0.0,Canadá
C-001889,2023-03-30,2023-06-20,470.78,Crédito,Operación,Duplicación de cargos,Hogar y jardín,Ganada,Australia,No,Phishing,470.78 €,Comercio_615,PRE-ARBITRAJE GANADO,470.78 €,0.00 €,0.00 €,ARN00001889,Pendiente,Pendiente,0.0,Alemania
C-001889,2023-03-30,2023-06-08,0.98,Crédito,Cambio de divisa,Duplicación de cargos,Hogar y jardín,Ganada,Australia,No,Phishing,0.98 €,Comercio_615,PRE-ARBITRAJE GANADO,0.98 €,0.00 €,0.00 €,ARN00001889,Pendiente,Pendiente,0.0,Alemania
C-001890,2023-03-31,2023-06-12,342.48,Crédito,Operación,Producto defectuoso,Ropa y accesorios,Perdida,Australia,Sí,Uso no autorizado,342.48 €,Comercio_205,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,342.48 €,ARN00001890,Hecho,2023-03-31,702.79,Canadá
C-001890,2023-03-31,2023-06-28,1.04,Crédito,Cambio de divisa,Producto defectuoso,Ropa y accesorios,Perdida,Australia,Sí,Uso no autorizado,1.04 €,Comercio_205,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.04 €,ARN00001890,Hecho,2023-03-31,702.79,Canadá
C-001891,2023-04-01,2023-06-20,728.7,Crédito,Operación,Duplicación de cargos,Ropa y accesorios,Ganada,Francia,Sí,Robo de tarjeta,728.70 €,Comercio_1139,CBK GANADO,728.70 €,0.00 €,0.00 €,ARN00001891,Hecho,2023-04-01,460.3,Australia
C-001892,2023-04-02,2023-06-05,674.33,Débito,Operación,Producto no recibido,Comida y bebidas,Ganada,Canadá,No,Fraude amistoso,674.33 €,Comercio_742,CBK GANADO,674.33 €,0.00 €,0.00 €,ARN00001892,Pendiente,Pendiente,0.0,Estados Unidos
C-001892,2023-04-02,2023-06-07,1.22,Débito,Cambio de divisa,Producto no recibido,Comida y bebidas,Ganada,Canadá,No,Fraude amistoso,1.22 €,Comercio_742,CBK GANADO,1.22 €,0.00 €,0.00 €,ARN00001892,Pendiente,Pendiente,0.0,Estados Unidos
C-001893,2023-04-03,2023-06-29,58.32,Crédito,Operación,Producto defectuoso,Hogar y jardín,Perdida,Francia,No,Phishing,58.32 €,Comercio_1267,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,58.32 €,ARN00001893,Hecho,2023-04-03,874.45,Australia
C-001893,2023-04-03,2023-06-29,1.31,Crédito,Cambio de divisa,Producto defectuoso,Hogar y jardín,Perdida,Francia,No,Phishing,1.31 €,Comercio_1267,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.31 €,ARN00001893,Hecho,2023-04-03,874.45,Australia
C-001894,2023-04-04,2023-06-20,683.48,Crédito,Operación,Duplicación de cargos,Electrónica,Ganada,Estados Unidos,No,Phishing,683.48 €,Comercio_178,DEVOLUCIÓN COMERCIO,0.00 €,683.48 €,0.00 €,ARN00001894,Hecho,2023-04-04,83.63,Alemania
C-001894,2023-04-04,2023-06-21,0.81,Crédito,Cambio de divisa,Duplicación de cargos,Electrónica,Ganada,Estados Unidos,No,Phishing,0.81 €,Comercio_178,DEVOLUCIÓN COMERCIO,0.00 €,0.81 €,0.00 €,ARN00001894,Hecho,2023-04-04,83.63,Alemania
C-001895,2023-04-05,2023-07-01,704.79,Débito,Operación,Transacción no autorizada,Electrónica,Ganada,India,No,Robo de tarjeta,704.79 €,Comercio_1787,PRE-ARBITRAJE GANADO,704.79 €,0.00 €,0.00 €,ARN00001895,Hecho,2023-04-05,458.09,Canadá
C-001896,2023-04-06,2023-06-16,338.24,Débito,Operación,Fraude sospechado,Comida y bebidas,Ganada,Canadá,No,Fraude de identidad,338.24 €,Comercio_601,CBK GANADO,338.24 €,0.00 €,0.00 €,ARN00001896,Hecho,2023-04-06,865.1,Alemania
C-001897,2023-04-07,2023-06-23,502.9,Crédito,Operación,Producto no recibido,Entretenimiento,Perdida,India,No,Phishing,502.90 €,Comercio_1839,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,502.90 €,ARN00001897,Pendiente,Pendiente,0.0,India
C-001897,2023-04-07,2023-06-24,1.09,Crédito,Cambio de divisa,Producto no recibido,Entretenimiento,Perdida,India,No,Phishing,1.09 €,Comercio_1839,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.09 €,ARN00001897,Pendiente,Pendiente,0.0,India
C-001898,2023-04-08,2023-06-22,1.06,Crédito,Cambio de divisa,Transacción no autorizada,Hogar y jardín,Perdida,Reino Unido,Sí,Phishing,1.06 €,Comercio_1540,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.06 €,ARN00001898,Pendiente,Pendiente,0.0,India
C-001898,2023-04-08,2023-06-16,831.19,Crédito,Operación,Transacción no autorizada,Hogar y jardín,Perdida,Reino Unido,Sí,Phishing,831.19 €,Comercio_1540,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,831.19 €,ARN00001898,Pendiente,Pendiente,0.0,India
C-001899,2023-04-09,2023-07-03,1.22,Crédito,Cambio de divisa,Reembolso no procesado,Comida y bebidas,Ganada,Canadá,No,Phishing,1.22 €,Comercio_1910,CBK GANADO,1.22 €,0.00 €,0.00 €,ARN00001899,Pendiente,Pendiente,0.0,Estados Unidos
C-001899,2023-04-09,2023-07-06,771.54,Crédito,Operación,Reembolso no procesado,Comida y bebidas,Ganada,Canadá,No,Phishing,771.54 €,Comercio_1910,CBK GANADO,771.54 €,0.00 €,0.00 €,ARN00001899,Pendiente,Pendiente,0.0,Estados Unidos
C-001900,2023-04-10,2023-06-12,562.56,Crédito,Operación,Producto no recibido,Comida y bebidas,Ganada,Reino Unido,Sí,Robo de tarjeta,562.56 €,Comercio_1346,DEVOLUCIÓN COMERCIO,0.00 €,562.56 €,0.00 €,ARN00001900,Hecho,2023-04-10,924.69,México
C-001900,2023-04-10,2023-06-30,1.08,Crédito,Cambio de divisa,Producto no recibido,Comida y bebidas,Ganada,Reino Unido,Sí,Robo de tarjeta,1.08 €,Comercio_1346,DEVOLUCIÓN COMERCIO,0.00 €,1.08 €,0.00 €,ARN00001900,Hecho,2023-04-10,924.69,México
C-001901,2023-04-11,2023-07-06,1.49,Crédito,Cambio de divisa,Reembolso no procesado,Comida y bebidas,Ganada,México,Sí,Phishing,1.49 €,Comercio_850,CBK GANADO,1.49 €,0.00 €,0.00 €,ARN00001901,Hecho,2023-04-11,947.27,Canadá
C-001901,2023-04-11,2023-06-26,150.11,Crédito,Operación,Reembolso no procesado,Comida y bebidas,Ganada,México,Sí,Phishing,150.11 €,Comercio_850,CBK GANADO,150.11 €,0.00 €,0.00 €,ARN00001901,Hecho,2023-04-11,947.27,Canadá
C-001902,2023-04-12,2023-06-20,168.39,Débito,Operación,Reembolso no procesado,Comida y bebidas,Ganada,Alemania,No,Fraude amistoso,168.39 €,Comercio_1674,DEVOLUCIÓN COMERCIO,0.00 €,168.39 €,0.00 €,ARN00001902,Pendiente,Pendiente,0.0,Estados Unidos
C-001903,2023-04-13,2023-06-22,954.95,Crédito,Operación,Producto no recibido,Electrónica,Perdida,Estados Unidos,Sí,Uso no autorizado,954.95 €,Comercio_1084,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,954.95 €,ARN00001903,Hecho,2023-04-13,708.67,Canadá
C-001904,2023-04-14,2023-07-07,1.41,Crédito,Cambio de divisa,Transacción no autorizada,Comida y bebidas,Ganada,Francia,Sí,Uso no autorizado,1.41 €,Comercio_908,CBK GANADO,1.41 €,0.00 €,0.00 €,ARN00001904,Hecho,2023-04-14,372.04,Canadá
C-001904,2023-04-14,2023-06-29,498.34,Crédito,Operación,Transacción no autorizada,Comida y bebidas,Ganada,Francia,Sí,Uso no autorizado,498.34 €,Comercio_908,CBK GANADO,498.34 €,0.00 €,0.00 €,ARN00001904,Hecho,2023-04-14,372.04,Canadá
C-001905,2023-04-15,2023-06-23,270.87,Crédito,Operación,Duplicación de cargos,Entretenimiento,Ganada,Francia,No,Fraude de identidad,270.87 €,Comercio_1594,PRE-ARBITRAJE GANADO,270.87 €,0.00 €,0.00 €,ARN00001905,Pendiente,Pendiente,0.0,Estados Unidos
C-001905,2023-04-15,2023-07-10,0.95,Crédito,Cambio de divisa,Duplicación de cargos,Entretenimiento,Ganada,Francia,No,Fraude de identidad,0.95 €,Comercio_1594,PRE-ARBITRAJE GANADO,0.95 €,0.00 €,0.00 €,ARN00001905,Pendiente,Pendiente,0.0,Estados Unidos
C-001906,2023-04-16,2023-07-10,111.42,Débito,Operación,Producto no recibido,Comida y bebidas,Perdida,Reino Unido,No,Uso no autorizado,111.42 €,Comercio_1947,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,111.42 €,ARN00001906,Pendiente,Pendiente,0.0,Canadá
C-001906,2023-04-16,2023-06-27,1.41,Débito,Cambio de divisa,Producto no recibido,Comida y bebidas,Perdida,Reino Unido,No,Uso no autorizado,1.41 €,Comercio_1947,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.41 €,ARN00001906,Pendiente,Pendiente,0.0,Canadá
C-001907,2023-04-17,2023-06-21,0.87,Crédito,Cambio de divisa,Fraude sospechado,Ropa y accesorios,Ganada,Reino Unido,Sí,Robo de tarjeta,0.87 €,Comercio_1657,PRE-ARBITRAJE GANADO,0.87 €,0.00 €,0.00 €,ARN00001907,Hecho,2023-04-17,666.92,México
C-001907,2023-04-17,2023-06-17,193.66,Crédito,Operación,Fraude sospechado,Ropa y accesorios,Ganada,Reino Unido,Sí,Robo de tarjeta,193.66 €,Comercio_1657,PRE-ARBITRAJE GANADO,193.66 €,0.00 €,0.00 €,ARN00001907,Hecho,2023-04-17,666.92,México
C-001908,2023-04-18,2023-07-03,1.33,Crédito,Cambio de divisa,Transacción no autorizada,Electrónica,Ganada,Francia,No,Uso no autorizado,1.33 €,Comercio_330,PRE-ARBITRAJE GANADO,1.33 €,0.00 €,0.00 €,ARN00001908,Hecho,2023-04-18,70.87,Alemania
C-001908,2023-04-18,2023-07-05,454.35,Crédito,Operación,Transacción no autorizada,Electrónica,Ganada,Francia,No,Uso no autorizado,454.35 €,Comercio_330,PRE-ARBITRAJE GANADO,454.35 €,0.00 €,0.00 €,ARN00001908,Hecho,2023-04-18,70.87,Alemania
C-001909,2023-04-19,2023-06-25,561.26,Crédito,Operación,Fraude sospechado,Hogar y jardín,Ganada,Canadá,No,Uso no autorizado,561.26 €,Comercio_314,DEVOLUCIÓN COMERCIO,0.00 €,561.26 €,0.00 €,ARN00001909,Hecho,2023-04-19,572.53,México
C-001909,2023-04-19,2023-07-15,0.91,Crédito,Cambio de divisa,Fraude sospechado,Hogar y jardín,Ganada,Canadá,No,Uso no autorizado,0.91 €,Comercio_314,DEVOLUCIÓN COMERCIO,0.00 €,0.91 €,0.00 €,ARN00001909,Hecho,2023-04-19,572.53,México
C-001910,2023-04-20,2023-07-07,507.79,Crédito,Operación,Producto no recibido,Electrónica,Ganada,Alemania,No,Robo de tarjeta,507.79 €,Comercio_1718,PRE-ARBITRAJE GANADO,507.79 €,0.00 €,0.00 €,ARN00001910,Pendiente,Pendiente,0.0,Australia
C-001910,2023-04-20,2023-06-30,1.2,Crédito,Cambio de divisa,Producto no recibido,Electrónica,Ganada,Alemania,No,Robo de tarjeta,1.20 €,Comercio_1718,PRE-ARBITRAJE GANADO,1.20 €,0.00 €,0.00 €,ARN00001910,Pendiente,Pendiente,0.0,Australia
C-001911,2023-04-21,2023-07-12,799.45,Débito,Operación,Producto defectuoso,Hogar y jardín,Ganada,Australia,Sí,Phishing,799.45 €,Comercio_1472,PRE-ARBITRAJE GANADO,799.45 €,0.00 €,0.00 €,ARN00001911,Hecho,2023-04-21,772.78,México
C-001912,2023-04-22,2023-07-18,769.09,Débito,Operación,Reembolso no procesado,Hogar y jardín,Ganada,Australia,No,Fraude de identidad,769.09 €,Comercio_1681,CBK GANADO,769.09 €,0.00 €,0.00 €,ARN00001912,Pendiente,Pendiente,0.0,Canadá
C-001912,2023-04-22,2023-07-15,1.42,Débito,Cambio de divisa,Reembolso no procesado,Hogar y jardín,Ganada,Australia,No,Fraude de identidad,1.42 €,Comercio_1681,CBK GANADO,1.42 €,0.00 €,0.00 €,ARN00001912,Pendiente,Pendiente,0.0,Canadá
C-001913,2023-04-23,2023-07-18,0.87,Crédito,Cambio de divisa,Fraude sospechado,Entretenimiento,Perdida,Canadá,No,Fraude de identidad,0.87 €,Comercio_1968,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.87 €,ARN00001913,Pendiente,Pendiente,0.0,India
C-001913,2023-04-23,2023-07-20,847.83,Crédito,Operación,Fraude sospechado,Entretenimiento,Perdida,Canadá,No,Fraude de identidad,847.83 €,Comercio_1968,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,847.83 €,ARN00001913,Pendiente,Pendiente,0.0,India
C-001914,2023-04-24,2023-07-04,1.22,Crédito,Cambio de divisa,Producto defectuoso,Ropa y accesorios,Ganada,Reino Unido,Sí,Fraude de identidad,1.22 €,Comercio_262,CBK GANADO,1.22 €,0.00 €,0.00 €,ARN00001914,Hecho,2023-04-24,164.65,México
C-001914,2023-04-24,2023-07-06,557.86,Crédito,Operación,Producto defectuoso,Ropa y accesorios,Ganada,Reino Unido,Sí,Fraude de identidad,557.86 €,Comercio_262,CBK GANADO,557.86 €,0.00 €,0.00 €,ARN00001914,Hecho,2023-04-24,164.65,México
C-001915,2023-04-25,2023-07-24,894.12,Crédito,Operación,Producto no recibido,Salud y belleza,Ganada,Reino Unido,Sí,Fraude de identidad,894.12 €,Comercio_1910,DEVOLUCIÓN COMERCIO,0.00 €,894.12 €,0.00 €,ARN00001915,Pendiente,Pendiente,0.0,Estados Unidos
C-001916,2023-04-26,2023-07-24,0.97,Crédito,Cambio de divisa,Producto defectuoso,Ropa y accesorios,Perdida,Canadá,No,Robo de tarjeta,0.97 €,Comercio_425,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.97 €,ARN00001916,Pendiente,Pendiente,0.0,India
C-001916,2023-04-26,2023-06-29,59.91,Crédito,Operación,Producto defectuoso,Ropa y accesorios,Perdida,Canadá,No,Robo de tarjeta,59.91 €,Comercio_425,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,59.91 €,ARN00001916,Pendiente,Pendiente,0.0,India
C-001917,2023-04-27,2023-07-15,1.34,Débito,Cambio de divisa,Duplicación de cargos,Hogar y jardín,Ganada,Australia,Sí,Uso no autorizado,1.34 €,Comercio_1896,DEVOLUCIÓN COMERCIO,0.00 €,1.34 €,0.00 €,ARN00001917,Pendiente,Pendiente,0.0,Alemania
C-001917,2023-04-27,2023-07-24,678.72,Débito,Operación,Duplicación de cargos,Hogar y jardín,Ganada,Australia,Sí,Uso no autorizado,678.72 €,Comercio_1896,DEVOLUCIÓN COMERCIO,0.00 €,678.72 €,0.00 €,ARN00001917,Pendiente,Pendiente,0.0,Alemania
C-001918,2023-04-28,2023-06-29,1.45,Débito,Cambio de divisa,Producto defectuoso,Hogar y jardín,Perdida,Canadá,No,Fraude amistoso,1.45 €,Comercio_1817,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.45 €,ARN00001918,Pendiente,Pendiente,0.0,Australia
C-001918,2023-04-28,2023-07-06,525.32,Débito,Operación,Producto defectuoso,Hogar y jardín,Perdida,Canadá,No,Fraude amistoso,525.32 €,Comercio_1817,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,525.32 €,ARN00001918,Pendiente,Pendiente,0.0,Australia
C-001919,2023-04-29,2023-06-29,126.57,Crédito,Operación,Fraude sospechado,Hogar y jardín,Perdida,Australia,No,Robo de tarjeta,126.57 €,Comercio_1894,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,126.57 €,ARN00001919,Hecho,2023-04-29,713.46,Alemania
C-001920,2023-04-30,2023-07-28,1.32,Crédito,Cambio de divisa,Transacción no autorizada,Electrónica,Ganada,Canadá,No,Fraude de identidad,1.32 €,Comercio_820,PRE-ARBITRAJE GANADO,1.32 €,0.00 €,0.00 €,ARN00001920,Hecho,2023-04-30,95.65,Canadá
C-001920,2023-04-30,2023-07-22,777.22,Crédito,Operación,Transacción no autorizada,Electrónica,Ganada,Canadá,No,Fraude de identidad,777.22 €,Comercio_820,PRE-ARBITRAJE GANADO,777.22 €,0.00 €,0.00 €,ARN00001920,Hecho,2023-04-30,95.65,Canadá
C-001921,2023-05-01,2023-07-10,295.93,Débito,Operación,Transacción no autorizada,Comida y bebidas,Ganada,Reino Unido,No,Fraude amistoso,295.93 €,Comercio_1209,DEVOLUCIÓN COMERCIO,0.00 €,295.93 €,0.00 €,ARN00001921,Pendiente,Pendiente,0.0,Alemania
C-001922,2023-05-02,2023-07-13,1.1,Crédito,Cambio de divisa,Producto defectuoso,Ropa y accesorios,Ganada,Alemania,No,Fraude de identidad,1.10 €,Comercio_813,CBK GANADO,1.10 €,0.00 €,0.00 €,ARN00001922,Hecho,2023-05-02,67.36,Canadá
C-001922,2023-05-02,2023-07-21,796.08,Crédito,Operación,Producto defectuoso,Ropa y accesorios,Ganada,Alemania,No,Fraude de identidad,796.08 €,Comercio_813,CBK GANADO,796.08 €,0.00 €,0.00 €,ARN00001922,Hecho,2023-05-02,67.36,Canadá
C-001923,2023-05-03,2023-07-28,241.95,Débito,Operación,Producto no recibido,Entretenimiento,Ganada,Australia,No,Robo de tarjeta,241.95 €,Comercio_1944,DEVOLUCIÓN COMERCIO,0.00 €,241.95 €,0.00 €,ARN00001923,Hecho,2023-05-03,861.23,Alemania
C-001924,2023-05-04,2023-07-20,421.38,Crédito,Operación,Reembolso no procesado,Entretenimiento,Ganada,Australia,No,Uso no autorizado,421.38 €,Comercio_1349,DEVOLUCIÓN COMERCIO,0.00 €,421.38 €,0.00 €,ARN00001924,Hecho,2023-05-04,795.25,India
C-001925,2023-05-05,2023-07-10,368.81,Débito,Operación,Transacción no autorizada,Electrónica,Ganada,Reino Unido,No,Fraude de identidad,368.81 €,Comercio_874,PRE-ARBITRAJE GANADO,368.81 €,0.00 €,0.00 €,ARN00001925,Pendiente,Pendiente,0.0,Estados Unidos
C-001926,2023-05-06,2023-07-29,516.01,Crédito,Operación,Transacción no autorizada,Ropa y accesorios,Perdida,Alemania,Sí,Fraude de identidad,516.01 €,Comercio_98,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,516.01 €,ARN00001926,Pendiente,Pendiente,0.0,Estados Unidos
